zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
2534,41.67,-70.62,64,,,6,11,4,7,5,,2,2
2535,41.34,-70.76,53,2,,1,6,3,2,5,6,1,
2536,41.6,-70.57,351,1,,13,70,17,15,36,15,7,11
2537,41.73,-70.44,117,1,,3,19,14,1,18,9,1,1
2538,41.78,-70.64,112,,,1,9,7,3,5,4,4,4
2539,41.38,-70.52,318,1,,17,67,7,3,26,18,6,11
2540,41.57,-70.63,550,1,,32,21,96,9,89,24,6,8
2542,41.71,-70.55,10,,,,1,,,7,,,
2543,41.48,-70.77,45,,,7,2,5,,9,,,
2553,41.71,-70.62,25,1,,,5,1,4,1,1,,1
2554,41.29,-70.09,865,1,,39,210,33,18,72,53,9,14
2556,41.64,-70.62,107,1,,9,13,16,5,8,8,3,2
2557,41.44,-70.58,204,,,8,33,12,7,14,19,1,4
2558,41.75,-70.65,29,1,,2,5,1,,1,,,1
2559,41.69,-70.62,115,,,4,10,10,10,14,9,4,3
2561,41.77,-70.54,36,,,,9,3,2,1,,1,2
2562,41.79,-70.53,82,,,3,17,5,2,19,5,4,3
2563,41.73,-70.48,354,3,,10,58,43,7,48,15,14,5
2564,41.27,-69.98,19,,,4,5,,,1,,,
2568,41.46,-70.61,360,,,23,61,28,8,36,16,8,13
2571,41.76,-70.7,317,,1,15,25,43,22,32,11,14,8
2575,41.4,-70.66,91,,,5,24,8,1,10,3,,
2576,41.77,-70.76,90,,,,12,2,12,12,5,11,7
2584,41.26,-70.01,36,,,1,16,2,,1,1,,1
2601,41.66,-70.3,1196,1,,43,61,171,32,149,32,32,27
2630,41.71,-70.31,74,,,5,5,7,2,19,1,3,2
2631,41.75,-70.07,290,1,,12,73,29,2,36,16,6,3
2632,41.66,-70.35,236,,,9,49,29,5,47,15,5,1
2633,41.69,-69.97,253,4,,14,16,16,4,30,13,3,4
2635,41.62,-70.44,74,1,,5,18,9,2,16,2,,3
2637,41.71,-70.27,11,,,1,4,,1,1,,,
2638,41.73,-70.2,91,,,8,10,6,1,16,5,3,
2639,41.67,-70.14,122,,,2,12,3,4,6,7,2,2
2641,41.75,-70.15,43,1,,3,2,2,2,9,3,1,1
2642,41.84,-69.98,103,2,,2,23,5,,13,3,1,6
2643,41.8,-69.94,25,,,1,4,2,1,2,,,
2644,41.68,-70.51,64,1,,4,7,7,1,13,3,1,
2645,41.71,-70.06,257,4,,8,51,26,6,21,4,9,2
2646,41.67,-70.07,113,,,10,12,5,,12,8,1,4
2647,41.63,-70.31,12,,,3,1,2,,,,,
2648,41.67,-70.42,175,3,,8,41,11,3,27,7,3,4
2649,41.62,-70.49,414,,,19,59,34,6,52,17,19,4
2650,41.7,-69.96,36,,,1,5,6,,6,,2,1
2651,41.88,-70,73,,,1,16,7,,9,3,,1
2652,42.05,-70.09,59,3,,1,11,1,1,4,1,,
2653,41.77,-69.97,410,2,,13,43,27,10,65,14,13,4
2655,41.63,-70.39,185,2,,10,30,10,3,38,8,9,1
2657,42.06,-70.2,398,2,,18,9,17,6,20,14,6,10
2659,41.68,-70.02,45,1,,,11,1,1,1,,3,
2660,41.71,-70.16,215,1,,8,32,21,6,23,10,5,4
2663,41.89,-70.01,26,,,,2,1,,1,,,
2664,41.67,-70.2,333,,,20,28,36,12,24,12,7,4
2666,41.99,-70.05,41,,,3,5,,1,2,3,2,
2667,41.92,-70.02,130,1,,8,22,7,1,6,8,1,
2668,41.72,-70.36,95,4,,4,19,4,3,14,3,3,1
2669,41.67,-69.99,34,1,,1,4,2,2,10,,2,
2670,41.66,-70.17,62,,,4,3,3,1,9,3,,1
2671,41.68,-70.11,52,,,2,2,4,2,5,2,1,
2672,41.64,-70.31,5,,,,,,,,1,1,
2673,41.66,-70.25,221,,,4,31,27,7,19,7,8,3
2675,41.7,-70.23,158,,,8,18,27,,34,6,4,1
2702,41.79,-71.06,110,,,2,24,6,11,13,2,6,7
2703,41.93,-71.29,920,1,1,26,108,134,88,102,25,37,17
2713,41.44,-70.9,10,,,1,,,,1,2,,2
2715,41.81,-71.16,63,,1,1,21,2,2,9,,2,2
2717,41.76,-70.97,106,1,,,20,5,13,5,1,6,4
2718,41.86,-71.01,106,,,5,21,6,6,5,2,12,7
2719,41.63,-70.87,390,11,1,12,50,41,11,47,8,13,7
2720,41.72,-71.12,817,,,15,55,176,47,149,35,36,25
2721,41.68,-71.15,559,1,,14,32,71,39,45,22,28,12
2723,41.69,-71.13,251,,,2,32,24,22,36,10,2,4
2724,41.68,-71.18,221,,,1,31,18,23,22,7,8,2
2725,41.72,-71.19,66,,,6,4,10,2,9,2,1,1
2726,41.76,-71.14,263,,,8,34,26,6,36,5,7,4
2738,41.7,-70.75,160,,,12,23,17,7,40,3,7,1
2739,41.67,-70.81,182,1,,9,24,12,12,37,4,11,4
2740,41.64,-70.94,960,68,,27,39,150,42,177,37,64,32
2743,41.72,-70.9,149,,,1,36,10,7,11,8,7,7
2744,41.61,-70.91,180,1,,4,17,11,13,14,7,6,7
2745,41.7,-70.95,489,1,,8,58,58,51,47,17,25,9
2746,41.66,-70.94,314,,,9,22,16,14,19,13,14,17
2747,41.66,-71.02,647,4,,20,75,95,16,64,18,15,7
2748,41.55,-70.97,217,1,,7,34,24,8,18,8,6,2
2760,41.97,-71.33,708,,,20,69,39,31,102,25,18,3
2762,42.01,-71.34,308,,,4,39,35,22,55,13,22,11
2763,41.97,-71.31,125,,,3,14,9,26,15,5,12,2
2764,41.85,-71.15,70,,,,11,14,6,9,1,6,3
2766,41.97,-71.18,367,1,1,22,54,50,23,37,11,18,10
2767,41.94,-71.05,475,,,9,48,44,15,61,16,34,15
2769,41.85,-71.24,250,2,1,12,54,14,7,33,6,16,9
2770,41.76,-70.84,75,,,2,24,5,2,9,2,,3
2771,41.84,-71.32,549,,1,19,59,32,17,44,11,29,17
2777,41.76,-71.21,463,2,,17,61,41,13,48,11,13,12
2779,41.84,-71.08,80,,,2,26,2,2,6,2,1,3
2780,41.91,-71.12,1066,,,29,90,135,44,150,35,56,34
2790,41.6,-71.08,400,4,,10,99,25,16,47,12,15,14
2791,41.53,-71.08,9,,,1,1,,,1,1,1,
2802,41.95,-71.46,14,,,,1,,,3,,,
2804,41.43,-71.77,70,,,3,18,2,13,7,1,1,1
2806,41.73,-71.32,362,,,19,41,48,9,67,14,14,2
2807,41.18,-71.58,190,1,,9,32,2,5,5,12,,3
2808,41.41,-71.75,26,1,,,3,1,2,1,1,2,2
2809,41.68,-71.27,514,2,,11,74,45,53,59,20,27,9
2812,41.48,-71.65,23,1,,2,5,1,,2,,4,1
2813,41.39,-71.67,192,,,7,41,22,4,19,8,5,2
2814,41.9,-71.7,146,1,,5,50,12,4,12,3,2,5
2815,41.77,-71.65,4,,,1,2,1,,,,,
2816,41.7,-71.62,552,1,,12,102,38,29,60,14,23,8
2817,41.64,-71.68,153,,,7,33,10,8,21,2,11,6
2818,41.64,-71.49,669,1,,24,40,114,22,132,36,40,9
2822,41.57,-71.63,143,,,4,31,10,8,11,4,6,4
2825,41.78,-71.73,85,,,5,26,8,3,9,1,3,4
2826,41.98,-71.65,14,,,1,4,2,1,1,,,
2827,41.7,-71.74,23,,,1,11,1,,,,2,
2828,41.88,-71.56,233,,,13,33,25,13,43,4,11,4
2830,41.97,-71.65,97,1,,4,21,7,2,9,3,6,4
2831,41.77,-71.62,61,1,,2,22,4,4,6,,2,1
2832,41.51,-71.73,88,1,,6,24,11,5,2,1,2,
2833,41.5,-71.77,10,,,1,4,1,1,1,1,,
2835,41.51,-71.38,157,,,13,21,13,4,39,1,8,3
2836,41.45,-71.62,3,,,,,,1,,,,
2837,41.52,-71.17,104,4,,6,30,2,2,11,3,3,2
2838,41.96,-71.48,40,,,,8,2,3,1,3,1,
2839,41.94,-71.64,12,,,,2,,3,,,2,
2840,41.48,-71.32,1076,2,,61,55,97,24,149,52,22,35
2841,41.51,-71.33,27,,,,2,1,,11,,,1
2842,41.52,-71.28,626,2,,19,69,79,16,101,32,17,9
2852,41.59,-71.46,759,4,,33,78,73,56,127,16,53,29
2857,41.82,-71.63,162,1,,4,33,15,7,21,4,6,7
2858,41.96,-71.65,12,,,,3,2,,2,,1,
2859,41.96,-71.76,99,,,3,25,10,5,9,2,6,3
2860,41.87,-71.39,949,1,1,25,65,145,97,120,34,50,23
2861,41.88,-71.35,427,,,8,42,38,36,43,14,17,11
2863,41.89,-71.39,226,,,1,24,25,30,15,7,4,3
2864,41.97,-71.43,737,,,21,103,79,37,101,28,52,22
2865,41.92,-71.45,590,1,,27,76,75,34,101,21,47,18
2871,41.59,-71.26,418,2,,21,69,40,17,68,15,16,8
2872,41.6,-71.32,3,,,,2,,,,,,
2873,41.53,-71.78,5,,,,2,,1,1,,,
2874,41.51,-71.48,92,2,,8,16,,,18,2,8,6
2875,41.46,-71.64,6,,,,4,,,,,,1
2876,41.99,-71.59,47,,,1,5,4,5,9,,3,3
2878,41.61,-71.18,287,2,,5,38,26,9,40,4,20,9
2879,41.42,-71.53,687,1,,35,76,98,16,107,22,15,8
2881,41.48,-71.52,100,,,8,2,6,2,8,1,1,
2882,41.42,-71.47,407,3,,16,40,45,14,50,29,20,5
2885,41.73,-71.26,356,1,,10,50,31,30,38,10,19,5
2886,41.7,-71.46,1670,,,56,99,264,69,343,66,86,51
2888,41.75,-71.41,674,,,9,78,70,47,115,24,54,13
2889,41.7,-71.38,392,,,11,63,31,10,41,9,12,11
2891,41.36,-71.79,753,,,39,77,101,25,96,27,22,8
2892,41.5,-71.6,107,,,4,31,7,6,8,1,10,1
2893,41.68,-71.52,536,,,20,62,47,31,60,24,27,7
2894,41.44,-71.7,15,,,,2,2,,1,,,1
2895,42,-71.5,787,,1,14,56,115,45,73,35,40,11
2896,41.98,-71.54,301,1,,8,54,46,18,38,9,13,13
2898,41.52,-71.67,75,,,2,6,9,4,11,1,1,
2903,41.82,-71.41,1677,1,,68,33,83,32,591,76,36,11
2904,41.86,-71.44,836,,,21,61,133,34,99,37,40,12
2905,41.78,-71.4,530,,,24,36,96,43,51,24,28,14
2906,41.84,-71.39,737,,,36,18,170,8,160,38,11,4
2907,41.8,-71.42,539,,,8,34,67,39,73,19,30,16
2908,41.84,-71.44,555,,,16,39,64,28,94,11,28,13
2909,41.82,-71.45,553,,,10,35,46,57,77,27,28,14
2910,41.77,-71.44,560,1,,9,31,84,48,93,19,37,10
2911,41.85,-71.47,221,,,4,25,29,18,25,10,7,5
2912,41.83,-71.4,9,,,1,1,1,,1,,,
2914,41.82,-71.37,789,,,23,83,98,56,118,28,59,16
2915,41.77,-71.35,344,,,14,47,57,17,66,10,14,11
2916,41.84,-71.35,198,,,8,20,16,18,28,9,19,4
2917,41.91,-71.52,541,,,20,81,42,46,58,20,42,15
2919,41.83,-71.52,944,2,1,20,148,106,80,77,33,35,39
2920,41.77,-71.47,1156,,,33,90,173,68,167,31,71,20
2921,41.76,-71.51,274,,,8,63,15,28,37,10,23,18
3031,42.87,-71.6,421,,,12,40,37,36,83,12,31,6
3032,43,-71.36,136,,1,1,42,6,3,20,5,16,6
3033,42.75,-71.68,67,,,1,19,3,3,7,1,1,2
3034,43.06,-71.34,89,,,4,24,5,4,5,2,5,7
3036,42.98,-71.26,66,,,1,17,2,4,9,1,4,4
3037,43.14,-71.25,69,,,2,22,5,1,11,2,2,1
3038,42.89,-71.28,617,2,,22,66,81,26,71,19,33,18
3042,43.05,-71.08,167,,,9,21,10,7,21,3,1,3
3043,43,-71.82,22,1,,1,6,,3,5,2,1,
3044,43,-71.12,57,1,,2,14,4,8,5,3,1,3
3045,43.02,-71.56,244,,,9,42,26,14,36,5,8,4
3046,43.12,-71.6,40,,,3,17,2,,4,1,2,1
3047,42.94,-71.87,28,,,1,2,3,3,2,1,2,2
3048,42.74,-71.76,65,1,,2,16,2,6,8,1,3,3
3049,42.75,-71.59,174,3,,6,21,6,13,37,8,19,3
3051,42.76,-71.41,606,,,18,99,31,75,63,18,47,17
3052,42.85,-71.47,82,,,3,24,2,2,9,2,3,2
3053,42.87,-71.39,722,,1,19,76,79,56,128,24,67,29
3054,42.85,-71.52,670,,,24,69,53,34,101,18,37,15
3055,42.82,-71.67,414,2,,6,35,39,33,50,12,14,10
3057,42.91,-71.69,22,,,3,3,,,4,,3,
3060,42.74,-71.46,1285,,,45,73,187,55,185,43,60,16
3062,42.72,-71.5,431,1,,39,33,58,20,94,22,32,8
3063,42.78,-71.52,600,,,23,31,50,29,114,34,45,16
3064,42.78,-71.47,250,,,5,26,30,14,48,9,18,4
3070,42.98,-71.68,95,1,,1,19,9,4,19,4,7,2
3071,42.75,-71.87,117,2,,5,46,6,5,16,3,1,2
3076,42.73,-71.34,277,,,9,72,15,23,28,4,11,7
3077,43.04,-71.21,171,,,2,26,17,5,17,4,8,8
3079,42.79,-71.22,1259,,,41,86,101,48,185,33,108,20
3082,42.9,-71.77,24,,,,9,,,5,1,1,2
3084,42.83,-71.88,23,,,1,3,5,3,1,,2,
3086,42.83,-71.76,98,1,,5,10,3,14,23,2,1,3
3087,42.81,-71.3,353,,,18,44,35,15,60,11,28,10
3101,42.99,-71.47,830,,,72,26,84,22,266,31,38,11
3102,43.01,-71.49,417,,,12,41,49,8,49,11,10,10
3103,42.95,-71.45,1088,,,37,68,107,59,102,43,75,36
3104,43.01,-71.44,576,,,15,41,88,2,158,35,10,8
3106,43.08,-71.45,472,1,,16,70,32,23,52,19,36,11
3109,42.96,-71.4,285,,,18,52,21,27,22,9,37,12
3110,42.94,-71.54,862,,,28,65,100,21,274,42,57,10
3215,43.94,-71.45,37,,,7,,,,5,3,,
3216,43.45,-71.8,37,,,2,5,3,,4,,1,
3217,43.73,-71.64,72,1,,3,10,1,3,11,3,,
3218,43.34,-71.27,16,,,,4,1,,,1,,2
3220,43.47,-71.48,173,1,,11,23,8,12,15,8,8,7
3221,43.26,-71.96,44,,,2,9,3,4,3,,2,2
3222,43.64,-71.8,134,1,,4,24,10,5,11,7,2,2
3223,43.86,-71.69,97,1,,7,15,6,5,6,9,3,
3224,43.36,-71.56,35,,,5,4,3,3,7,,,2
3225,43.36,-71.25,30,,,3,7,,2,3,3,,
3226,43.71,-71.5,39,,,1,7,,1,3,4,1,1
3227,43.84,-71.48,30,,,4,8,2,,4,,,1
3229,43.2,-71.7,109,,,9,16,10,8,18,2,6,1
3230,43.51,-71.89,17,1,,1,8,1,,1,,1,
3231,43.47,-71.76,3,,,,2,,1,,,,
3233,43.42,-71.93,5,,,1,1,,,1,,,
3234,43.2,-71.35,110,2,,2,19,7,7,10,3,3,4
3235,43.45,-71.67,144,,,2,21,22,12,18,3,4,1
3237,43.42,-71.39,27,,,,10,,,2,2,2,1
3240,43.57,-71.95,10,,,2,1,1,1,,1,,1
3241,43.75,-71.82,24,,,1,4,,,3,,1,1
3242,43.17,-71.83,124,,,4,19,6,13,14,2,4,5
3243,43.53,-71.77,8,,,,2,,2,,,,
3244,43.13,-71.92,126,2,,4,11,15,2,15,1,3,
3245,43.76,-71.58,62,1,,4,8,2,6,2,2,2,1
3246,43.58,-71.48,572,,,28,36,66,36,80,20,18,5
3249,43.52,-71.38,232,,,11,37,19,12,30,11,6,5
3251,44.1,-71.49,133,1,,7,4,10,1,6,14,2,1
3253,43.63,-71.5,249,,,12,34,16,6,46,9,4,3
3254,43.72,-71.37,148,,,6,27,4,2,19,5,4,1
3255,43.31,-72.02,39,,,3,7,1,,5,,2,
3256,43.62,-71.63,37,,,2,3,3,1,3,1,3,1
3257,43.42,-71.99,206,1,,12,22,24,2,48,12,2,
3258,43.27,-71.41,61,1,,1,6,3,6,6,1,1,1
3259,43.88,-71.4,9,,,,3,,,1,,,
3260,43.32,-71.91,27,,,2,4,,1,5,1,,1
3261,43.22,-71.21,95,,,,23,8,7,6,1,5,4
3262,44,-71.71,43,,,3,6,2,,3,1,1,
3263,43.29,-71.31,87,,,2,9,6,11,7,6,3,5
3264,43.74,-71.7,230,1,,5,14,30,8,34,7,3,4
3266,43.78,-71.88,45,3,,2,5,2,5,4,,3,3
3268,43.39,-71.77,17,2,,1,7,,2,2,,,
3269,43.52,-71.6,35,1,,1,6,4,3,2,4,2,3
3273,43.3,-71.93,7,1,,,2,,,1,,,
3275,43.17,-71.42,200,1,,4,36,19,10,13,9,15,15
3276,43.43,-71.58,286,2,,7,27,18,16,19,10,6,3
3278,43.31,-71.84,63,1,,4,8,3,4,13,,3,
3279,43.97,-71.86,14,,,,1,3,1,1,,,
3280,43.19,-72.09,8,,,1,,,,1,,1,
3281,43.08,-71.7,128,,,3,35,5,3,18,2,6,4
3282,43.86,-71.92,12,1,,,3,,3,1,,,
3284,43.47,-72.01,19,,,,5,,2,3,1,2,1
3285,43.95,-71.64,16,,,1,4,,1,3,1,,1
3287,43.44,-71.92,34,,,1,11,2,,2,2,2,
3290,43.13,-71.13,30,1,,,5,6,3,6,,,
3291,43.18,-71.14,6,,,,,,4,,,,
3293,43.97,-71.68,6,,,,2,,,,,1,
3301,43.24,-71.56,1664,,,59,58,234,54,339,60,63,17
3303,43.31,-71.67,164,2,,5,18,14,13,21,10,4,6
3304,43.13,-71.54,217,,1,4,44,11,21,25,8,18,9
3307,43.33,-71.45,83,3,,3,17,3,2,5,2,,4
3431,42.97,-72.29,870,1,,39,47,101,40,147,39,33,10
3440,43.05,-71.98,47,1,,,8,4,2,9,1,1,
3441,42.78,-72.45,4,,,1,1,1,1,,,,
3442,43.02,-71.9,16,,,1,2,,1,1,,,
3443,42.87,-72.47,14,,,1,3,1,,2,1,2,1
3444,42.89,-72.07,51,1,,6,7,8,1,2,,2,1
3445,43.02,-72.21,7,,,1,4,,,,,,
3446,42.86,-72.3,124,,,6,14,4,7,9,5,3,6
3447,42.75,-72.15,42,1,,,5,,5,8,,1,2
3448,43.05,-72.27,16,,,,3,1,1,1,,1,1
3449,42.98,-72,43,,,2,8,3,3,6,2,4,1
3450,42.95,-72.07,17,,,,5,,2,3,,,
3451,42.81,-72.5,52,,,,3,2,8,3,3,2,1
3452,42.83,-72.06,160,,,5,20,14,13,13,4,6,8
3455,42.9,-72.17,50,2,,,13,3,4,5,,2,
3456,43.14,-72.21,10,,,1,,,2,3,1,,2
3457,43,-72.12,8,,,2,3,,,,,,1
3458,42.87,-71.94,286,2,,18,18,47,18,51,8,11,3
3461,42.76,-72.01,121,,,1,35,3,4,12,4,2,1
3462,42.89,-72.39,29,,,2,3,1,1,3,1,4,1
3464,43.09,-72.13,11,1,,1,1,,1,1,,,
3465,42.83,-72.19,22,,,,3,2,3,3,,,2
3466,42.89,-72.5,35,,,1,7,1,2,3,,2,2
3467,42.97,-72.43,34,,,,5,2,5,2,1,1,2
3470,42.77,-72.35,78,1,,5,12,4,6,5,1,1,4
3561,44.34,-71.8,331,1,,17,22,38,13,53,13,10,6
3570,44.5,-71.16,196,,,11,10,37,10,22,8,5,5
3574,44.26,-71.61,64,,,3,6,7,2,6,,2,3
3575,44.31,-71.4,9,,,2,1,,,1,,,
3576,44.91,-71.39,139,8,,5,11,17,11,9,3,2,6
3579,44.96,-71.03,17,2,,,1,,,,1,1,1
3580,44.16,-71.69,81,,,4,10,9,1,10,10,4,
3581,44.29,-71.15,132,2,,5,6,10,7,9,3,2,6
3582,44.57,-71.44,33,1,,2,4,2,1,3,2,1,2
3583,44.4,-71.46,29,4,,3,2,4,3,1,,1,2
3584,44.48,-71.55,143,2,,11,7,18,4,19,3,5,5
3585,44.22,-71.88,43,1,,4,6,4,2,4,,2,1
3586,44.22,-71.8,12,,,,2,1,1,1,1,,
3588,44.62,-71.21,21,1,,1,4,,1,,,,3
3590,44.72,-71.53,17,2,,,5,3,1,,,,1
3592,45.12,-71.26,42,3,,1,6,1,,,,,7
3593,44.3,-71.3,5,,,,1,,,,1,,1
3595,44.31,-71.5,20,,,,,1,,,1,1,2
3597,44.74,-71.38,13,3,,,1,,,,1,,1
3598,44.38,-71.63,70,3,,3,8,8,2,9,1,2,1
3601,43.24,-72.29,5,,,,1,,1,1,1,,
3602,43.14,-72.35,45,,,,8,3,11,2,,3,2
3603,43.25,-72.38,92,1,,4,10,8,11,13,,3,3
3604,43.13,-72.38,1,,,,,,,,,,
3605,43.24,-72.18,11,1,,,1,,1,1,,1,
3607,43.2,-72.27,9,,,,3,2,3,,,,
3608,43.08,-72.4,94,1,,7,13,7,7,19,,5,2
3609,43.14,-72.45,19,,,,1,,3,1,1,1,1
3740,44.18,-71.98,12,,,1,3,1,2,,,,1
3741,43.68,-72.01,58,1,,1,11,4,3,7,2,,2
3743,43.36,-72.33,382,1,1,9,19,50,32,33,21,25,12
3745,43.48,-72.33,17,1,,,5,1,2,1,1,1,
3746,43.49,-72.26,8,,,,,2,3,,,1,
3748,43.59,-72.13,95,,,5,13,4,4,12,3,8,4
3750,43.72,-72.19,18,,,,8,1,,3,1,1,
3751,43.45,-72.09,18,,,1,5,,,2,,1,2
3752,43.27,-72.1,6,,,,2,1,1,,,,
3753,43.52,-72.15,44,1,,1,8,4,1,6,2,,3
3754,43.38,-72.14,4,,,,,,1,1,,,
3755,43.67,-72.19,268,1,,17,6,38,7,56,14,4,1
3765,44.04,-72.05,9,,,2,3,1,,,1,,
3766,43.63,-72.23,456,,,29,21,57,16,99,27,20,7
3768,43.82,-72.09,41,2,,3,6,4,1,6,2,3,
3770,43.53,-72.26,15,,,1,1,,2,,,,
3771,44.3,-71.98,12,2,,,2,1,,1,,,3
3773,43.37,-72.2,208,1,,9,28,24,20,19,5,4,4
3774,44.09,-72,44,,,2,6,2,5,2,1,4,3
3777,43.88,-72.03,33,3,,2,5,1,2,4,,,2
3779,43.96,-72,13,,,1,2,,1,3,,,
3780,44.05,-71.99,9,,,,2,1,,,,,
3781,43.56,-72.3,30,,,,9,2,3,4,1,3,
3782,43.39,-72.09,65,1,,4,13,2,5,8,3,1,1
3784,43.64,-72.31,295,1,,14,7,20,15,29,16,14,12
3785,44.04,-71.91,78,,,1,4,9,1,10,2,2,1
3801,43.07,-70.81,1881,4,,105,61,207,50,443,64,103,29
3809,43.46,-71.2,80,,,2,14,3,3,15,4,5,3
3810,43.51,-71.29,37,,,4,4,1,,6,4,2,
3811,42.84,-71.17,116,,,6,26,9,7,15,3,9,1
3812,44.08,-71.3,33,,,2,3,1,1,2,3,,
3813,44.13,-71.06,88,4,,5,17,6,5,4,6,4,2
3814,43.77,-71.18,46,,,3,3,4,2,4,1,2,1
3816,43.68,-71.25,26,,,,9,3,2,2,1,2,
3817,43.89,-71.23,17,1,,3,3,,,2,1,1,
3818,43.96,-71.27,192,1,,11,21,20,15,25,9,4,2
3819,42.93,-71.12,39,,,1,13,1,3,1,1,1,1
3820,43.19,-70.89,845,4,,27,48,134,45,158,36,40,8
3823,43.17,-70.94,25,1,,,2,3,,5,1,2,1
3824,43.12,-70.92,205,,,9,13,19,3,43,11,10,1
3825,43.22,-71.04,163,,,4,35,14,7,24,5,9,5
3826,42.89,-71.13,61,,,1,8,10,3,3,3,4,
3827,42.9,-71,71,1,,1,18,2,8,4,1,8,3
3830,43.61,-70.99,17,,,,3,,2,,,1,
3832,43.91,-71.05,13,,,1,2,,,3,1,,
3833,42.98,-70.98,674,,,22,63,99,34,100,18,46,17
3835,43.37,-71.06,104,,,6,18,6,9,7,1,2,
3836,43.84,-71.08,26,1,,,6,,,2,1,1,
3837,43.42,-71.34,15,,,1,1,1,1,2,1,1,
3838,44.11,-71.22,47,,,3,5,1,1,2,3,,
3839,43.26,-70.99,72,,,1,11,4,5,8,1,1,
3840,43.04,-70.85,154,,,10,30,15,5,17,3,8,5
3841,42.88,-71.18,203,,2,5,27,14,17,29,6,18,3
3842,42.94,-70.84,517,,,17,41,34,20,99,24,24,13
3844,42.92,-70.89,76,1,,1,10,6,,12,3,2,2
3845,44.1,-71.12,46,,,1,4,,3,4,3,3,
3846,44.19,-71.16,45,,,3,3,1,,4,3,1,
3847,44.07,-71.12,7,,,1,2,,1,,,,
3848,42.91,-71.07,151,,,3,24,11,7,16,3,11,9
3849,43.9,-71.13,38,,,3,9,3,4,4,1,3,1
3850,43.69,-71.3,18,,,3,2,,1,3,,1,
3851,43.44,-71.03,43,,1,2,8,,4,2,1,1,1
3852,43.5,-70.99,8,1,,,3,2,,,1,,
3853,43.64,-71.28,10,,,2,1,1,1,1,,1,
3854,43.06,-70.72,26,,,3,1,2,,7,2,1,1
3855,43.46,-71.15,33,1,,3,12,1,2,1,1,1,1
3856,43.04,-70.97,47,,,,9,2,3,10,1,6,2
3857,43.07,-70.95,137,,,6,19,9,6,22,8,4,1
3858,42.87,-71.05,58,,,,11,4,4,9,1,4,1
3860,44.04,-71.12,373,,,26,16,29,7,29,11,5,4
3861,43.12,-71.01,58,1,,5,4,8,3,8,,2,5
3862,42.98,-70.83,247,,,6,32,18,10,28,7,13,7
3864,43.69,-71.1,73,,,,6,7,4,11,2,2,2
3865,42.85,-71.09,356,,,8,33,24,24,42,8,13,6
3867,43.3,-70.99,493,,,11,46,69,24,67,13,11,10
3868,43.32,-70.93,79,,,3,14,4,5,4,6,4,
3869,43.22,-70.84,51,,,1,11,,6,8,2,3,2
3870,43.01,-70.76,135,1,,7,19,11,,28,11,4,3
3871,42.98,-70.78,19,,,6,1,,,1,1,1,
3872,43.57,-71.04,70,3,,2,12,11,4,7,1,1,
3873,42.93,-71.18,50,,,2,15,4,3,7,1,1,3
3874,42.88,-70.86,319,,,7,29,5,26,25,11,29,15
3875,43.9,-71.19,11,,,1,1,,3,1,,,1
3878,43.25,-70.89,302,,1,11,27,38,19,27,12,10,4
3882,43.75,-71.04,14,,,,,2,1,3,,,1
3883,43.81,-71.32,3,,,1,,,1,,,,
3884,43.28,-71.17,43,2,,,12,2,4,8,1,,2
3885,43.01,-70.9,213,,,2,27,23,4,39,8,17,3
3886,43.86,-71.3,69,2,,6,10,8,1,2,2,7,1
3887,43.5,-71.07,17,,,,2,2,1,3,,,1
3890,43.8,-71.2,34,,,1,2,2,1,2,1,1,
3894,43.6,-71.18,323,,,17,32,36,11,58,13,3,3
3901,43.3,-70.84,85,1,,3,22,9,8,5,1,4,3
3902,43.21,-70.63,63,,,2,13,2,2,7,2,3,
3903,43.15,-70.77,144,,,2,32,13,9,22,3,6,2
3904,43.11,-70.73,327,,,8,19,26,8,38,18,5,3
3905,43.09,-70.69,27,,,1,7,1,,3,2,,
3906,43.35,-70.78,77,2,,,22,10,5,7,1,2,3
3907,43.26,-70.61,176,2,,5,4,1,3,4,8,3,3
3908,43.23,-70.75,118,,,6,26,11,4,15,4,3,4
3909,43.17,-70.68,356,1,,12,39,51,11,61,17,18,4
3910,43.19,-70.6,49,,,1,2,,,,3,,
3911,43.14,-70.63,21,,,2,1,2,,5,3,1,
4001,43.52,-70.92,32,1,,3,9,,2,4,,1,1
4002,43.49,-70.66,139,,,2,38,15,3,11,7,6,4
4003,43.73,-69.96,21,2,,,4,1,,1,2,1,
4005,43.49,-70.49,697,2,,20,114,115,55,68,24,22,6
4006,43.44,-70.34,9,,,2,1,1,,,1,,
4008,44.04,-69.86,49,1,,3,14,1,3,7,2,3,
4009,44.05,-70.74,195,,,11,29,33,8,17,4,6,1
4010,43.93,-70.92,15,,,2,3,,1,,,3,
4011,43.9,-69.97,789,1,,40,58,134,24,141,35,13,6
4015,43.98,-70.52,90,,,3,21,11,6,5,1,2,3
4017,43.74,-70.09,25,2,,5,5,1,1,,,1,2
4020,43.77,-70.81,53,2,,2,7,7,2,2,,1,2
4021,43.79,-70.26,139,2,,5,24,9,4,36,3,6,
4022,44,-70.81,31,1,,3,10,,1,1,,,1
4024,43.84,-70.69,8,,,1,1,1,1,,,1,1
